Serviertisch	4
Schrank	4
Lehnsessel	4
Bücherregal,	3
Bücherregal.	3
Hängelampe	3
Leinenschrank	3
Fenstersimses	3
Lehnstuhl	3
Korbstuhl	3
Wohnzimmern	3
Waschschüssel	2
Waschzimmer	2
Parkbank	2
Spitalbett	2
Bücherregal	2
Schreibtischstuhl	2
Diwantisch	2
Seitentisch	2
Stubenfenster	2
Zimmerfenster	2
Fensterchen	2
Nachtlampe	2
Wandlampe	2
Dielen	2
Sofa	2
Chaiselongue	2
Klappstühlchen	2
Holzbank	2
Seiteneingang	2
Vorhalle	2
Eßtisch	2
Dielenfenster	2
Fensterbrette	2
Fensterbrett	2
Fensterbrettes	2
Fenstersims	2
Fenstersims,	2
Fenstersimse	2
Fenstersimse,	2
Fenstersims;	2
Kaminofen	2
Kanapee,	2
Kanape	2
Sofa,	2
Klappsessel	2
Schaukelstuhl	2
Schaukelstuhl,	2
Rohrsessel	2
Kleiderschrank,	2
Wäschschrank	2
Bettschrank	2
Nachttischlampe	2
Polstersessel	2
Polsterschemel	2
Sessel	2
Wandschrank	2
Schränkchen	2
Armsessel	2
Stuhl,	2
Stuhle	2
Laubteppich	2
Bodenteppich	2
Samtteppich	2
Filzteppich	2
Waschkammer	2
Waschküche,	2
Waschzimmer,	2
Wäschezimmer	2
Nähzimmer	2
Speisezimmer	2
Wohnzimmer,	2
Eßzimmer	2
Wohnzimmerchen	2
Kaminzimmer	2
Schlafzimmer	2
Wohnzimmer	2
Abe,	1
Rouch	1
Namittag	1
Abedsyte	1
Zmittag	1
binenangere	1
Samschtig	1
Samschtizobe	1
hingerenangere	1
Sterr	1
Aborte	1
Abort,	1
Aborts	1
Aborte,	1
Abortes	1
Abort.	1
Holzkeller	1
Klosett	1
Aborten	1
Abortfrau	1
Abstellraum	1
Abstellraum,	1
Rollkammer	1
Stallkammer	1
Mehlkammer	1
Pfandkammer	1
Wiegkammer	1
Küchenkammer	1
Speisekammerschlüssel	1
Kofferkammer	1
Arbeitszimmern	1
Arbeitszimmer,	1
Arbeitszimmer;	1
Privatarbeitszimmer	1
Arbeitszimmer:	1
Arbeitszimmer.	1
Arbeitszimmers	1
Arbeitszimmer!	1
Arbeitszimmer?	1
Schreibzimmer	1
Attikas	1
Attika,	1
Sparta	1
Attika;	1
Attikas,	1
Kreta	1
Peloponnesus	1
Attika.	1
Böotien	1
Heraklea	1
Bad,	1
Bade	1
Brunnenkur	1
Fußwasser	1
Dampfbad	1
Morgenbad	1
Bad.	1
Badesalz	1
Stillwasser	1
Annenbad	1
Badewanne,	1
Badewanne;	1
Badewannen	1
Badewanne.	1
Badewanne.«	1
Badewanne!	1
Badewannen,	1
Wanne	1
Gummibadewanne	1
Badezimmer,	1
Badezimmern	1
Badezimmer;	1
Badezimmern,	1
Badezimmer.	1
Badezimmers	1
Badezimmer.«	1
Badezimmertür	1
Badezimmers,	1
Balkon,	1
Balkonfenster	1
Balkonplatz	1
Balkonfenster,	1
Balkons	1
Balkonloge	1
Altan	1
Altane	1
Balkonwand	1
Terrasse	1
Bank,	1
Rentenbank	1
Ladenbank	1
Sodenbank	1
Ewbank	1
Gartenbank	1
Bodenbank	1
Bank.	1
Armenbank	1
Schalterdienst	1
Gesindetisch	1
Kammerrichter	1
Kanzleitisch	1
Verwalterstelle	1
Unterverwalter	1
Oberhofrichter	1
Treuhändern	1
Kammerrichter,	1
Oberschenken	1
Bett,	1
Bette	1
Bette,	1
Bett.	1
Bett;	1
Rollbett	1
Gastbett	1
Rollbette	1
Gastbette	1
Bettes,	1
Fußende	1
Kopfende	1
Ruhebettes	1
Bettes.	1
Bettvorhanges	1
Gastbettes	1
Bettes;	1
Ruhebettes,	1
Sessels	1
Büchergestell,	1
Büchergestelle	1
Büchergestells	1
Büchergestell.	1
Büchergestelle,	1
Büchergestellen	1
Büchergestellen,	1
Bücherregale	1
Bücherregals	1
Bücherregalen	1
Bücherregale,	1
Bücherregalen,	1
Bücherregale.	1
Bücherregalen.	1
Bücherrepositorien	1
Büro,	1
Bürozimmer	1
Bureau	1
Privatkontor	1
Privatbüro	1
Büro.	1
Redaktionsbüro	1
Geschäftsbureau	1
Privattelephon	1
Geschäftsbüro	1
Kontorstuhl	1
